Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
News story,2019-08-29 18:08:56,"ABC.net.au","A study of almost half a million people has found there's no single 'gay gene'",Australia,"",http://ct.moreover.com/?a=40066072311&p=1pl&v=1&x=nYA-rVIL7iumpwwBRhVJVA,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:08:45,"Channel News Asia CNA","No 'gay gene', but study finds genetic links to sexual behavior",Singapore,"",http://ct.moreover.com/?a=40064221133&p=1pl&v=1&x=RAAE9Stt6i0M5ZV2jSJNQw,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:08:39,"SINC - Servicio de Información y Noticias Científicas","El comportamiento homosexual no está dictado por los genes",Spain,"",http://ct.moreover.com/?a=40064220695&p=1pl&v=1&x=icS6JGz5hBWAwM_MxGygog,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:08:30,"Ilkley Gazette","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:08:21,"Greenock Telegraph ","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:08:04,"Clacton Gazette","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:08:03,"South Wales Guardian","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:07:45,"Richmond & Twickenham Times","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:07:43,"Chelmsford Weekly News","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:07:43,"Crewe & Nantwich Guardian","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:07:22,"Wilts and Gloucestershire Standard","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:07:06,"News and Star","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:07:04,"Romsey Advertiser","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:06:43,"Stroud News & Journal","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:06:36,"St Helens Star","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:06:31,"Maldon Standard","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:06:28,"Penarth Times ","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:06:27,"Ealing Times","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:06:22,"This is Local London","A person’s genes do not meaningfully predict their sexual behaviour – study",United Kingdom,"",http://ct.moreover.com/?a=40064208678&p=1pl&v=1&x=97Al3BHvtA7RAt3BiK08oQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:06:21,"Hillingdon & Uxbridge Times","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:06:10,"Hereford Times","A person’s genes do not meaningfully predict their sexual behaviour – study",United Kingdom,"",http://ct.moreover.com/?a=40064207426&p=1pl&v=1&x=ag41zLfo_dqa6YQFqgVPMw,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:05:58,"Westmorland Gazette","A person’s genes do not meaningfully predict their sexual behaviour – study",United Kingdom,"",http://ct.moreover.com/?a=40064206454&p=1pl&v=1&x=w158afL8P-1fE6_BsOc4gA,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:05:43,"Cumnock Chronicle","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:05:21,"Review: St Albans & Harpenden","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:05:18,"Clydebank Post","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:05:11,"The Argus","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:05:07,"The Bolton News","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:04:46,"Bridgwater Mercury","A person’s genes do not meaningfully predict their sexual behaviour – study",United Kingdom,"",http://ct.moreover.com/?a=40064201571&p=1pl&v=1&x=1AhCqt0hUsNSRHZ0RdZpTA,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:04:23,"Jersey Evening Post","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:04:05,"Leigh Journal","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:04:01,"The Mail ","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:03:51,"New York Times","Opinion | What Genetics Is Teaching Us About Sexuality",United States,"",http://ct.moreover.com/?a=40064196166&p=1pl&v=1&x=U9hjhCMO4zblyXhpDbVtvg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:03:43,"Cotswold Journal","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:03:42,"New York Times","Many Genes Influence Same-Sex Sexuality, Not a Single ‘Gay Gene’",United States,"",http://ct.moreover.com/?a=40064195782&p=1pl&v=1&x=Q4tam80TJYrtsnkFH1wGzQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:03:29,"The Northern Echo","A person’s genes do not meaningfully predict their sexual behaviour – study",United Kingdom,"",http://ct.moreover.com/?a=40064195630&p=1pl&v=1&x=qOtykPb-saWHDnS9BqtQSA,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:03:29,"The Guide: Prestwich and Whitefield","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:03:09,"Express & Star ","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:03:06,"News Shopper ","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:02:51,"Tivy-Side Advertiser","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:02:23,"Daily Mail","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:02:22,"Malvern Gazette","",United Kingdom,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:02:20,"Yahoo! News","No 'gay gene', but study finds genetic links to sexual behavior",United States,"",http://ct.moreover.com/?a=40069731529&p=1pl&v=1&x=js2tqJDZrenTbMmWPUcBsQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 18:02:20,"Yahoo!","No 'gay gene', but study finds genetic links to sexual behavior",United States,"",http://ct.moreover.com/?a=40064228365&p=1pl&v=1&x=Fohe9m5_a-2vOPuYEmDoaQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
